event_id,nn_log_eta_b0
379,3.9811748714198654
380,4.480540908646914
381,4.850762292978185
382,4.596503709063095
383,4.420612559817381
384,0.21877300196276184
385,0.1264433201657882
386,-0.3582134682979896
387,0.4078209560603199
388,0.416359762662065
389,0.645438861789492
390,1.8426617986995444
391,3.7068822603494156
392,2.6182787776473715
393,2.5981630057112124
394,4.540495794128939
395,4.483276966979999
396,3.4051280348260504
397,1.0561722973400278
398,5.288223598838226
399,2.2543164495220314
400,2.208698425983113
401,4.778421511522444
402,3.1490194713398445
403,4.394291687395542
404,4.871217042643798
405,4.83456653074848
406,3.203702436208571
407,2.378833389023391
408,4.406463679368223
409,1.2491408091521827
410,5.124724092809828
411,4.602606380441452
412,4.685002449586849
413,4.3470964946557125
414,4.535199287640447
415,4.871671949878504
416,4.688211476945658
417,4.627501155751139
418,4.170857626643051
419,4.403171074307182
420,4.487694931911909
421,4.3551967000849094
422,4.54956632467377
423,4.640548828711968
424,5.514923146273366
425,4.480198466342101
426,4.314436718197998
427,4.530237138350485
428,4.8678379189247964
429,5.910895008573779
430,4.819301879207493
431,5.559036682170561
432,-0.27490695785780916
433,4.45520850511336
434,4.994721596716005
435,5.1418548371607615
436,3.2167126930829837
437,3.2620618450514205
438,5.6650173174660745
439,5.120192126252686
440,3.4770669758792265
441,3.1833624751241074
442,4.587125018920753
443,3.962919071522622
444,4.302009525129634
445,4.205549383199077
446,3.7542138290342644
447,3.1819012070578916
448,3.770131149677599
449,3.793909069488316
450,3.7369619985386695
451,4.656076303350844
452,4.648637696702759
453,4.810697542509134
454,2.5282959695221683
455,3.1398006397836378
456,4.809769351190049
457,4.809769351190049
458,5.695489124747972
459,4.606284442034393
460,-0.28655423089806775
461,1.2259203301129884
462,2.0501349955191692
463,1.2982220366324217
464,1.8338048570851808
465,3.5347006131899206
466,3.704350256258264
467,3.099721657261327
468,4.58637677383712
469,3.967441498726579
470,4.642427823451101
471,4.490106375814149
472,4.33770737548578
473,4.49865931802327
474,2.2294784384663964
475,3.5976566247394257
